DateTime,smell_description,zipcode,smell_1,smell_2,smell_3
2019-11-26 14:00:00+00:00,"Industrial, diesel",15217,diesel,industrial,
2019-11-26 14:00:00+00:00,It's the smell of insufficient industrial regulation.,15217,industrial,,
2019-11-26 14:00:00+00:00,Roten eggs ,15217,egg,,
2019-11-26 14:00:00+00:00,"Diesel, sour air",15224,diesel,,
2019-11-26 14:00:00+00:00,Sulfur!,15217,sulfur,,
2019-11-26 14:00:00+00:00,Sulfur/exhaust,15232,sulfur,,
2019-11-26 14:00:00+00:00,Heavy industrial sulfur ,15238,sulfur,industrial,
2019-11-26 15:00:00+00:00,Coke plant stink,15102,coke,,
2019-11-26 15:00:00+00:00,Industry stink ,15217,,,
2019-11-26 15:00:00+00:00,Steel mill sulfur ahd toxins ,15221,sulfur,,
2019-11-26 18:00:00+00:00,Very livable smell. Like sulfur. ,15219,sulfur,,
2019-11-26 18:00:00+00:00,Sulfur snell,15217,sulfur,,
2019-11-26 20:00:00+00:00,exhaust smell,15235,,,
2019-11-26 21:00:00+00:00,Smells like laser printer toner cartridge. ,15217,,,
2019-11-27 00:00:00+00:00,Rotten Eggs,15206,egg,,
2019-11-27 01:00:00+00:00,Rotten eggs ,15014,egg,,
2019-11-27 02:00:00+00:00,Not fresh+,15226,,,
2019-11-27 02:00:00+00:00,Sanyo Chemical Resins,15037,chemical,,
2019-11-27 03:00:00+00:00,Industrial or sewer,15203,industrial,,
2019-11-27 03:00:00+00:00,"Diesel fumes, industrial",15221,diesel,industrial,
2019-11-27 03:00:00+00:00,Sulfur smell outside coming inside. Horrible.,15217,sulfur,,
2019-11-27 03:00:00+00:00,Sourness,15207,,,
2019-11-27 03:00:00+00:00,It smells like rotten egg farts.  Wet ones.,15122,egg,,
2019-11-27 04:00:00+00:00,Industrial caustic ,15236,industrial,,
2019-11-27 04:00:00+00:00,Rotten eggs/ sulfur and p**p,15207,sulfur,,
2019-11-27 04:00:00+00:00,"Industrial, sulfur odor. The source is Clairton Coke Works",15025,coke,sulfur,industrial
2019-11-27 04:00:00+00:00,Rotten eggs all morning and now all night,15208,egg,,
2019-11-27 04:00:00+00:00,Sulphur smell ,15228,sulfur,,
2019-11-27 04:00:00+00:00,Industrial. ,15227,industrial,,
2019-11-27 04:00:00+00:00,"Diesel, gasoline like, industrial ",15216,diesel,industrial,
2019-11-27 04:00:00+00:00,"Industrial, and sulfur, like a blown-out match",15217,sulfur,industrial,
2019-11-27 04:00:00+00:00,Clairton ,15227,,,
2019-11-27 05:00:00+00:00,Unbelievably strong sulfur smell!!!!!!!!!! Never smelled it so sting in my life. Like freshly lit matches all over outside.,15217,sulfur,,
2019-11-27 05:00:00+00:00,"Rotten eggs, industrial",15228,egg,industrial,
2019-11-27 06:00:00+00:00,Rotten egg stink ,15217,egg,,
2019-11-27 07:00:00+00:00,"Chemical, industrial,rotten eggs ",15211,egg,industrial,chemical
2019-11-27 07:00:00+00:00,Burning rubber and sulfur; Really mechanical and burning rubber smelling.,15210,sulfur,,
2019-11-27 08:00:00+00:00,"Rotten ehgs, sewer, exhaust",15211,,,
2019-11-27 10:00:00+00:00,Turpentine ,15212,,,
2019-11-27 12:00:00+00:00,Thanksgiving present from US steel,15232,,,
2019-11-27 13:00:00+00:00,Sulfurous yet again,15217,,,
2019-11-27 13:00:00+00:00,Smells like sulfur ,15232,sulfur,,
2019-11-27 13:00:00+00:00,Clairton steel mill industrial air pollution,15241,industrial,,
2019-11-27 14:00:00+00:00,Lactose intolerance,15221,,,
2019-11-27 14:00:00+00:00,Burning smell It has gotten worse over the last hour,15232,,,
2019-11-27 14:00:00+00:00,Sulfur smell. Awful.,15217,sulfur,,
2019-11-27 14:00:00+00:00,"Rotten-eggs, industrial ",15217,egg,industrial,
2019-11-27 14:00:00+00:00,Sulphery,15221,,,
2019-11-27 14:00:00+00:00,It smells like exhaust and fumes and sulfur,15217,sulfur,,
2019-11-27 15:00:00+00:00,"Industrial, burning rubber, sulfur",15104,sulfur,industrial,
2019-11-27 15:00:00+00:00,Industrial ,15088,industrial,,
2019-11-27 16:00:00+00:00,Dry sulfur stink ,15217,sulfur,,
2019-11-27 19:00:00+00:00,Tear gas,15120,gas,,
2019-11-27 21:00:00+00:00,"Chemical resembling turpentine, burning plastic, vehicle, diesel emissions ",15212,diesel,chemical,
2019-11-30 20:00:00+00:00,"Rotten eggs, industrial ",15025,egg,industrial,
2019-12-01 00:00:00+00:00,Sulfur and rotten eggs. ,15120,egg,sulfur,
2019-12-01 02:00:00+00:00,Rotten mill ,15025,,,
2019-12-01 03:00:00+00:00,"Industrial, sulfur the source is Clairton Coke Works",15025,coke,sulfur,industrial
2019-12-01 04:00:00+00:00,Industrial burnt exhaust stink. ,15102,industrial,,
2019-12-02 00:00:00+00:00,Rotten smell ,15206,,,
2019-12-02 14:00:00+00:00,rotten eggs,15216,egg,,
2019-12-02 23:00:00+00:00,Rotten,15037,,,
2019-12-02 23:00:00+00:00,diesel exhaust from railroad,15213,diesel,,
2019-12-03 19:00:00+00:00,rotting eggs,15037,egg,,
2019-12-04 18:00:00+00:00,"Industrial, burning rubber ",15218,industrial,,
2019-12-04 19:00:00+00:00,Pretty strong tar odor.,15218,tar,,
2019-12-04 19:00:00+00:00,Industrial tar odor.,15218,tar,industrial,
2019-12-04 19:00:00+00:00,Train diesel ,15213,diesel,,
2019-12-06 02:00:00+00:00,Intense Woodsmoke,15221,woodsmoke,,
2019-12-06 04:00:00+00:00,Smells,15221,,,
2019-12-06 06:00:00+00:00,Sulfur US Steel,15217,sulfur,,
2019-12-06 06:00:00+00:00,Industrial sulphur literally the strongest its been in months ,15104,sulfur,industrial,
2019-12-06 06:00:00+00:00,The usual.,15208,,,
2019-12-06 06:00:00+00:00,Sulfur smelling,15206,sulfur,,
2019-12-06 06:00:00+00:00,"Sulfuric, bitter, chemical ",15215,chemical,,
2019-12-06 07:00:00+00:00,Familiar gas stink,15217,gas,,
2019-12-06 07:00:00+00:00,sulphuric rotten egg,15206,egg,,
2019-12-06 09:00:00+00:00,"Industrial, burning rotten eggs",15218,egg,industrial,
2019-12-06 11:00:00+00:00,Deodorizer like,15102,,,
2019-12-06 12:00:00+00:00,Rotten eggs,15135,egg,,
2019-12-06 12:00:00+00:00,Industrial- coke benzene,15206,coke,,
2019-12-06 12:00:00+00:00,Sulfurous. Could smell indoors in middle of night.,15217,,,
2019-12-06 13:00:00+00:00,Smells like gas,15025,gas,,
2019-12-06 13:00:00+00:00,"Industrial, chemical type smell",15235,industrial,chemical,
2019-12-06 14:00:00+00:00,Sewage and gas smell,15135,sewage,gas,
2019-12-06 14:00:00+00:00,Burnt toast,15206,,,
2019-12-06 15:00:00+00:00,Not sure ,15219,,,
2019-12-06 20:00:00+00:00,Heavy woodsmoke ,15216,woodsmoke,,
2019-12-07 17:00:00+00:00,yuck,15025,,,
2019-12-08 03:00:00+00:00,chemical ,15203,chemical,,
2019-12-08 03:00:00+00:00,Actid chemical overtime of sulpher,15084,chemical,,
2019-12-08 04:00:00+00:00,"Industrial, slightly acrid, chemical smell",15084,acrid,industrial,chemical
2019-12-08 05:00:00+00:00,"Industrial, but strangely like fireworks ",15243,industrial,,
2019-12-08 05:00:00+00:00,Hydrogen Sulfide ,15234,,,
2019-12-08 07:00:00+00:00,Headache  coughing ,15102,,,
2019-12-08 13:00:00+00:00,Throat irritation,15227,,,
2019-12-08 14:00:00+00:00,Industrial sulphuric ,15201,industrial,,
2019-12-08 14:00:00+00:00,Indistrial,15218,,,
2019-12-08 15:00:00+00:00,Has like,15025,,,
2019-12-08 15:00:00+00:00,"Plastic, smoke",15218,smoke,,
2019-12-08 16:00:00+00:00,Horrible industrial exhaust,15232,industrial,,
2019-12-08 16:00:00+00:00,"Industrial, rotten eggs",15122,egg,industrial,
2019-12-08 16:00:00+00:00,Sulphur and industrial exhaust,15218,industrial,sulfur,
2019-12-08 17:00:00+00:00,A very thick odor of turpentine. The wind is blowing over from Neville Island.,15202,,,
2019-12-08 18:00:00+00:00,Edgar thompson mill. Metallic sulfur.,15112,sulfur,,
2019-12-08 19:00:00+00:00,Braddock not Clairton ,15110,,,
2019-12-08 21:00:00+00:00,"Industrial, burnt combustion",15232,industrial,,
2019-12-08 21:00:00+00:00,Like someone set expired egg salad on fire (i.e. rank sulfur),15221,egg,sulfur,
2019-12-08 22:00:00+00:00,onions,15108,,,
2019-12-08 22:00:00+00:00,Sulfur dioxide.  Clairton Coke Works.,15237,coke,sulfur,
2019-12-09 00:00:00+00:00,Sulfur and creosote,15207,sulfur,,
2019-12-09 01:00:00+00:00,Smells like a combo of wood burning and an electrical fire,15216,burning,,
2019-12-09 05:00:00+00:00,Stinken eggs,15234,egg,,
2019-12-09 13:00:00+00:00,Train Brake lining and diesel ,15206,diesel,,
2019-12-09 14:00:00+00:00,Gross ,15206,,,
2019-12-09 14:00:00+00:00,"Sewage, rotten eggs",15218,egg,sewage,
2019-12-09 14:00:00+00:00,Chemical sulfur,15221,sulfur,chemical,
2019-12-09 15:00:00+00:00,Sulfur rotten eggs,15133,egg,sulfur,
2019-12-09 15:00:00+00:00,Industrial chipotle smoke,15213,smoke,industrial,
2019-12-09 15:00:00+00:00,Industrial...the mill,15221,industrial,,
2019-12-09 16:00:00+00:00,Sulfur. Winds South.,15218,sulfur,,
2019-12-09 17:00:00+00:00,Rotten eggs / sulfur,15120,egg,sulfur,
2019-12-09 17:00:00+00:00,Sewage ,15236,sewage,,
2019-12-09 18:00:00+00:00,Smells like rotten eggs ,15219,egg,,
2019-12-09 21:00:00+00:00,Chemical ,15088,chemical,,
2019-12-10 02:00:00+00:00,Rank sulphur ,15221,sulfur,,
2019-12-10 04:00:00+00:00,Industrial mixed with rotten eggs.,15234,egg,industrial,
2019-12-11 17:00:00+00:00,Smoky sulphur,15037,sulfur,,
2019-12-11 17:00:00+00:00,Vehicle exhaust,15206,,,
2019-12-11 20:00:00+00:00,gas eggs ,15037,egg,gas,
2019-12-11 22:00:00+00:00,Sulfuric ,15213,,,
2019-12-12 12:00:00+00:00,Industrial.,15218,industrial,,
2019-12-12 16:00:00+00:00,Manure and industrial,15214,industrial,,
2019-12-12 16:00:00+00:00,Sulphur and pollution,15206,sulfur,,
2019-12-12 17:00:00+00:00,The usual sulfur smell,15217,sulfur,,
2019-12-12 19:00:00+00:00,Industrial stink acrid,15120,acrid,industrial,
2019-12-12 19:00:00+00:00,Burning tires,15206,,,
2019-12-12 20:00:00+00:00,You know dat stink. ,15206,,,
2019-12-12 20:00:00+00:00,"Industrial, sulfurous",15232,industrial,,
2019-12-12 22:00:00+00:00,"Not sulfur, but n*sty! Maybe some kind of deisel?",15203,sulfur,,
2019-12-13 03:00:00+00:00,Pickled coke farts,15218,coke,,
2019-12-13 13:00:00+00:00,"Industrial, burning wood and rubber",15212,industrial,,
2019-12-13 14:00:00+00:00,Industrial chemical.  ,15025,industrial,chemical,
2019-12-13 14:00:00+00:00,Mill odor/industrial,15216,industrial,,
2019-12-13 15:00:00+00:00,"Sulfur, rotten eggs ",15234,egg,sulfur,
2019-12-13 17:00:00+00:00,Burnt toast,15232,,,
2019-12-13 20:00:00+00:00,Acetone,15213,,,
2019-12-13 22:00:00+00:00,Industrial strong sulfer,15231,industrial,,
2019-12-13 23:00:00+00:00,Wet dog with sulfurous has ,15221,,,
2019-12-14 00:00:00+00:00,Disgusting TOXIC sulfur rotten egg SMOG,15102,egg,smog,sulfur
2019-12-14 02:00:00+00:00,Woodsmoke...always,15202,woodsmoke,,
2019-12-14 03:00:00+00:00,Yuk,15227,,,
2019-12-14 04:00:00+00:00,"Acrid, pungent, chemical smell all over South Side",15203,acrid,chemical,
2019-12-14 06:00:00+00:00,Hydrogen Sulfide,15234,,,
2019-12-14 06:00:00+00:00,Chemical-- like paint thinner,15221,,,
2019-12-14 19:00:00+00:00,Gas industrial ,15025,industrial,gas,
2019-12-14 21:00:00+00:00,Overwhelming sulfur ,15112,sulfur,,
2019-12-15 22:00:00+00:00,"Strong detergent smell, sickly sweet and burning",15206,,,
2019-12-16 13:00:00+00:00,Woodsmoke,15238,woodsmoke,,
2019-12-16 23:00:00+00:00,industrial acrid smokey smell,15217,acrid,industrial,
2019-12-17 00:00:00+00:00,"Rotten egg smell, industrial",15122,egg,industrial,
2019-12-17 14:00:00+00:00,"Burning rubber, industrial",15201,industrial,,
2019-12-17 18:00:00+00:00,Fifth Ave by the hockey rink Smells like human sh*t ,15219,,,
2019-12-17 18:00:00+00:00,Sewage,15017,sewage,,
2019-12-18 08:00:00+00:00,Same industrial odor ,15217,industrial,,
2019-12-18 20:00:00+00:00,NS trash train passing through.,15218,trash,,
2019-12-19 15:00:00+00:00,"Eggy, sulfuric, burning",15132,,,
2019-12-19 19:00:00+00:00,Plastic smell from liberty pultrusions on lebanon school rd,15034,,,
2019-12-20 00:00:00+00:00,Smells sickly-sweet chemical smell similar to turpentine.  The odor is coming from Neville Island.,15202,chemical,,
2019-12-20 01:00:00+00:00,Awful sulfur for the past couple of hours ,15221,sulfur,,
2019-12-20 10:00:00+00:00,Industry,15221,,,
2019-12-20 12:00:00+00:00,Rotten egg,15122,egg,,
2019-12-20 12:00:00+00:00,Sulphr,15221,,,
2019-12-20 12:00:00+00:00,Industrial; rotten eggs,15218,egg,industrial,
2019-12-20 12:00:00+00:00,us clairton works,15037,,,
2019-12-20 13:00:00+00:00,Clairton coke ,15025,coke,,
2019-12-20 13:00:00+00:00,"Sulfur, industrial, burning ",15218,industrial,sulfur,
2019-12-20 14:00:00+00:00,"Industrial, traffic ",15243,industrial,,
2019-12-20 14:00:00+00:00,Burning sulphur; industrial ,15122,industrial,sulfur,
2019-12-20 15:00:00+00:00,Industrial AGAIN AS USUAL ,15217,industrial,,
2019-12-20 16:00:00+00:00,Sewage ,15017,sewage,,
2019-12-20 17:00:00+00:00,Nauseating rotten egg sulfur poison from USS CLAIRTON ,15102,egg,sulfur,
2019-12-21 00:00:00+00:00,Awful wood smoke!!!!!!!!!!!!!!!!!!!!!,15216,smoke,,
2019-12-21 06:00:00+00:00,"Industrial, sulfur, rotten eggs",15207,egg,sulfur,industrial
2019-12-21 10:00:00+00:00,AQI 151 from industrial air pollution,15241,industrial,,
2019-12-21 13:00:00+00:00,Burning coal ,15037,coal,,
2019-12-21 13:00:00+00:00,"Industrial, burning smell",15120,industrial,,
2019-12-21 15:00:00+00:00,Rotten egg sulfur stink ,15102,egg,sulfur,
2019-12-21 15:00:00+00:00,Industry,15227,,,
2019-12-21 15:00:00+00:00,Industrial Clairton comeworks,15216,industrial,,
2019-12-21 16:00:00+00:00,Coal oil,15234,coal,,
2019-12-21 16:00:00+00:00,"Rotten eggs, very strong",15045,egg,,
2019-12-21 16:00:00+00:00,It smells like a refinery in my living room,15221,,,
2019-12-21 16:00:00+00:00,TOXIC SMOKE ROTTEN EGG SULFUR STENCH FROM USS CLAIRTON ,15102,smoke,egg,sulfur
2019-12-21 16:00:00+00:00,Sulphur and pollution ,15217,sulfur,,
2019-12-21 16:00:00+00:00,"Eggs, burning",15208,egg,,
2019-12-21 16:00:00+00:00,rotten eggs,15213,egg,,
2019-12-21 17:00:00+00:00,ET works,15120,,,
2019-12-21 17:00:00+00:00,Pollution of some kind,15218,,,
2019-12-21 17:00:00+00:00,Heavy smell of sulphur,15221,sulfur,,
2019-12-21 17:00:00+00:00,"Rancid, tank sulfur",15221,sulfur,,
2019-12-21 17:00:00+00:00,Like satans toilet after rotten eggsalad and hot wings. ,15221,,,
2019-12-21 17:00:00+00:00,Sulfurous,15243,,,
2019-12-21 17:00:00+00:00,"Strong sulphur smell, air appears slightly hazy",15221,sulfur,,
2019-12-21 17:00:00+00:00,Burnt snakes,15218,,,
2019-12-21 18:00:00+00:00,Rotten eggs and farts,15235,egg,,
2019-12-21 18:00:00+00:00,Sulfur from the steel plant ,15221,sulfur,,
2019-12-21 19:00:00+00:00,Pittsburgh Foul industrial exhaust air ,15203,industrial,,
2019-12-21 19:00:00+00:00,Smells like burning ,15217,,,
2019-12-21 19:00:00+00:00,sulfur dioxide odor in edgewood at 10 am,15207,sulfur,,
2019-12-21 20:00:00+00:00,Industrial/rotten egg,15221,egg,industrial,
2019-12-21 20:00:00+00:00,"Industrial, petroleum ",15217,industrial,,
2019-12-21 20:00:00+00:00,Rotten egga,15207,,,
2019-12-21 20:00:00+00:00,strong sulfur dioxide odor,15120,sulfur,,
2019-12-21 21:00:00+00:00,Pollution from steel/coke,15208,coke,,
2019-12-22 00:00:00+00:00,Industrial Clairton mill sulphur,15045,sulfur,industrial,
2019-12-22 00:00:00+00:00,Burning leaves/grass,15236,,,
2019-12-22 00:00:00+00:00,clairton steel,15037,,,
2019-12-22 02:00:00+00:00,Woodsmoke,15235,woodsmoke,,
2019-12-22 02:00:00+00:00,"Acrid, sulfuric",15217,acrid,,
2019-12-22 03:00:00+00:00,"Sulphuric, visible flares from ET works",15218,,,
2019-12-22 03:00:00+00:00,eggy... burning egg farts,15218,egg,,
2019-12-22 03:00:00+00:00,"Industrial, strong sulphur smell",15221,sulfur,industrial,
2019-12-22 03:00:00+00:00,"Industrial, sulfuric, bitter",15215,industrial,,
2019-12-22 03:00:00+00:00,industrisl ,15207,,,
2019-12-22 04:00:00+00:00,industrial... stink,15206,industrial,,
2019-12-22 04:00:00+00:00,"Rotten-eggs, sulfer",15206,egg,,
2019-12-22 04:00:00+00:00,Eggs ,15208,egg,,
2019-12-22 05:00:00+00:00,coke/steel pollution,15208,coke,,
2019-12-22 05:00:00+00:00,"Wood smoke, sulfer, acrid",15217,smoke,acrid,
2019-12-22 05:00:00+00:00,"Rotten eggs, industrial ",15217,egg,industrial,
2019-12-22 05:00:00+00:00,"Eggs, weird plasticy, industrial smell",15217,egg,industrial,
2019-12-22 06:00:00+00:00,Merry Smellmas ACHD,15232,,,
2019-12-22 06:00:00+00:00,"Industrial exhaust, sulfur",15217,sulfur,industrial,
2019-12-22 06:00:00+00:00,Rotten egg smell. ,15217,egg,,
2019-12-22 06:00:00+00:00,Smokestack smell ,15217,,,
2019-12-22 06:00:00+00:00,HORRIBLE NAUSEATING SICKENING SULFUR STENCH! ,15217,sulfur,,
2019-12-22 07:00:00+00:00,Disgusting ,15217,,,
2019-12-22 07:00:00+00:00,Industrial air pollution from clairton via U.S. steel,15241,industrial,,
2019-12-22 08:00:00+00:00,Strong sulfur smell even inside house,15217,sulfur,,
2019-12-22 08:00:00+00:00,Natural gas,15147,gas,,
2019-12-22 09:00:00+00:00,Ammonia-ish,15206,,,
2019-12-22 09:00:00+00:00,Industrial Coke / Smog / Flyash,15116,coke,smog,industrial
2019-12-22 09:00:00+00:00,Clairton coke,15201,coke,,
2019-12-22 11:00:00+00:00,Total smog,15232,smog,,
2019-12-22 12:00:00+00:00,burning chemical smell,15206,chemical,,
2019-12-22 12:00:00+00:00,"Industrial, got started in the middle of the night around 3am",15206,industrial,,
2019-12-22 13:00:00+00:00,"I even smell it in my house, not just outside. Industrial. Please let us know what kind of mask I can use to walk and not smell this ",15217,industrial,,
2019-12-22 13:00:00+00:00,"Sulfurous, stench",15217,,,
2019-12-22 13:00:00+00:00,Clariton Coke Works ,15217,coke,,
2019-12-22 13:00:00+00:00,Mon Valley stink ,15217,,,
2019-12-22 13:00:00+00:00,Sulfur and soot,15208,sulfur,,
2019-12-22 13:00:00+00:00,Industrial burning. ,15133,burning,industrial,
2019-12-22 13:00:00+00:00,"Sulfer, rotten eggs",15224,egg,,
2019-12-22 13:00:00+00:00,"Harsh smoke, industrial smell",15217,smoke,industrial,
2019-12-22 13:00:00+00:00,Heavy industrial. Sulfuric. ,15217,industrial,,
2019-12-22 13:00:00+00:00,Crap~incompatible with life,15212,,,
2019-12-22 13:00:00+00:00,"Smells like Burning Garbage, A great way to start a relaxing Sunday!",15116,,,
2019-12-22 14:00:00+00:00,"eggs, sulfur",15217,egg,sulfur,
2019-12-22 14:00:00+00:00,"Sulfur, methane",15211,sulfur,,
2019-12-22 14:00:00+00:00,"Industrial, incredibly strong- i can smell it in my house! ",15104,industrial,,
2019-12-22 14:00:00+00:00,Rotten eggs very fowl,15218,egg,,
2019-12-22 14:00:00+00:00,"Industrial, burning, sulfur",15206,sulfur,burning,industrial
2019-12-22 14:00:00+00:00,Industrial stink!,15206,industrial,,
2019-12-22 14:00:00+00:00,Hydrogen Sulfate from the Coke Plants,15206,coke,,
2019-12-22 14:00:00+00:00,Sulphur and rotting eggs coming from Clairton,15217,egg,sulfur,
2019-12-22 14:00:00+00:00,"Sulfer, industrial",15217,industrial,,
2019-12-22 15:00:00+00:00,Industrial burning plastic. Sulfuric ,15218,burning,industrial,
2019-12-22 15:00:00+00:00,"Industrial, tar-like",15232,tar,industrial,
2019-12-22 15:00:00+00:00,"Like burning tires, petrochems, coke",15235,coke,,
2019-12-22 15:00:00+00:00,rotten eggs industrial smell all night and all morning ,15218,egg,industrial,
2019-12-22 15:00:00+00:00,Unknown,15206,,,
2019-12-22 15:00:00+00:00,Industrial smog,15221,smog,industrial,
2019-12-22 15:00:00+00:00,"Industrial, sulfur, burning rubber ",15208,sulfur,industrial,
2019-12-22 15:00:00+00:00,"Sulfur tar, industrial ",15206,industrial,tar,sulfur
2019-12-22 15:00:00+00:00,"Industrial, like burning rubber",15213,industrial,,
2019-12-22 15:00:00+00:00,Asphalt,15206,,,
2019-12-22 15:00:00+00:00,Not just your normal hydrogen sulfide today. There's a little bit of a smokey/metallic tinge to it.,15217,,,
2019-12-22 15:00:00+00:00,Smoky. sulphur. Acrid,15122,acrid,sulfur,
2019-12-22 15:00:00+00:00,Industrial. Harsh. ,15122,industrial,,
2019-12-22 15:00:00+00:00,"Industrial, Sulfer",15232,industrial,,
2019-12-22 15:00:00+00:00,Industrial with sulfur,15232,sulfur,industrial,
2019-12-22 15:00:00+00:00,Industrial burnoff,15213,industrial,,
2019-12-22 16:00:00+00:00,n*sty,15232,,,
2019-12-22 16:00:00+00:00,Industrial ... Clairton?!,15139,industrial,,
2019-12-22 16:00:00+00:00,"Sulfur, industrial combustion smell",15207,industrial,sulfur,
2019-12-22 17:00:00+00:00,Pervasive Eggs,15221,egg,,
2019-12-22 17:00:00+00:00,Unsure,15122,,,
2019-12-22 23:00:00+00:00,Paraffin ,15217,,,
2019-12-23 00:00:00+00:00,Woodsmke,15216,,,
2019-12-23 02:00:00+00:00,rotten eggs!,15217,egg,,
2019-12-23 03:00:00+00:00,Rank sulfur ,15221,sulfur,,
2019-12-23 03:00:00+00:00,"Hydrogen sulfate, sulfur dioxide c Clairton Works and Irvin Works",15122,sulfur,,
2019-12-23 03:00:00+00:00,Industrial chemical burning ,15217,burning,industrial,chemical
2019-12-23 03:00:00+00:00,"Rotten eggs, industrial, chemical",15217,egg,industrial,chemical
2019-12-23 04:00:00+00:00,"Mill, Mill, mill",15221,,,
2019-12-23 04:00:00+00:00,Hydrogen sulfate from those d*mn coke plants..,15206,coke,,
2019-12-23 04:00:00+00:00,Rotten eggs and wood burning stove ,15217,egg,burning,
