DateTime,smell_1,smell_2,smell_3,3.feed_11067.CO_PPB..3.feed_43.CO_PPB,3.feed_11067.NO2_PPB..3.feed_43.NO2_PPB,3.feed_11067.NOX_PPB..3.feed_43.NOX_PPB,3.feed_11067.NO_PPB..3.feed_43.NO_PPB,3.feed_11067.PM25T_UG_M3..3.feed_43.PM25T_UG_M3,3.feed_11067.SIGTHETA_DEG..3.feed_43.SIGTHETA_DEG,3.feed_11067.SONICWD_DEG..3.feed_43.SONICWD_DEG,3.feed_11067.SONICWS_MPH..3.feed_43.SONICWS_MPH,3.feed_5975.PM2_5
2019-10-06 14:00:00+00:00,smoke,sulfur,,1208.0,15.3,18.0,2.6,11.0,21.4,199.0,4.2,11.0
2019-10-13 17:00:00+00:00,smoke,coal,,462.6,5.4,8.8,3.4,6.0,40.0,219.0,3.9,6.0
2019-10-13 18:00:00+00:00,egg,sulfur,,516.4,9.9,15.9,5.9,10.0,30.0,210.0,4.7,10.0
2019-10-14 16:00:00+00:00,egg,industrial,,543.9,10.9,31.2,20.2,10.0,37.2,287.0,5.1,10.0
2019-10-15 05:00:00+00:00,industrial,,,241.5,7.6,9.0,1.3,8.0,42.6,73.0,1.9,8.0
2019-10-19 18:00:00+00:00,acrid,industrial,,452.7,5.6,8.1,2.5,7.0,37.8,210.0,4.0,7.0
2019-10-22 15:00:00+00:00,industrial,,,350.5,16.9,26.3,9.3,0.0,41.0,232.0,2.4,0.0
2019-10-24 03:00:00+00:00,sulfur,,,1004.0,17.2,17.5,0.2,12.0,13.3,199.0,5.0,12.0
2019-10-24 12:00:00+00:00,,,,424.4,26.6,30.4,3.7,13.0,35.3,186.0,3.3,13.0
2019-10-24 12:00:00+00:00,egg,industrial,,424.4,26.6,30.4,3.7,13.0,35.3,186.0,3.3,13.0
2019-10-24 12:00:00+00:00,,,,424.4,26.6,30.4,3.7,13.0,35.3,186.0,3.3,13.0
2019-10-24 15:00:00+00:00,egg,acrid,industrial,706.9,12.7,19.1,6.3,22.0,18.0,201.0,6.4,22.0
2019-10-25 17:00:00+00:00,,,,1844.3,22.6,48.4,25.8,24.0,23.5,208.0,3.0,24.0
2019-10-25 17:00:00+00:00,egg,,,1844.3,22.6,48.4,25.8,24.0,23.5,208.0,3.0,24.0
2019-10-25 17:00:00+00:00,tar,industrial,,1844.3,22.6,48.4,25.8,24.0,23.5,208.0,3.0,24.0
2019-10-25 18:00:00+00:00,egg,,,2441.8,30.1,62.3,32.1,40.0,50.9,212.0,2.4,40.0
2019-10-26 04:00:00+00:00,,,,921.0,20.1,30.2,10.0,15.0,68.8,8.0,1.3,15.0
2019-10-27 13:00:00+00:00,industrial,,,500.2,8.6,9.6,0.9,7.0,22.1,208.0,7.4,7.0
2019-10-28 12:00:00+00:00,sulfur,industrial,,4225.9,20.6,39.8,19.1,27.0,39.6,123.0,1.0,27.0
2019-10-28 13:00:00+00:00,sulfur,,,1403.0,13.2,34.1,20.9,23.0,39.8,127.0,1.0,23.0
2019-10-28 23:00:00+00:00,,,,1004.3,26.0,28.8,2.7,6.0,57.3,47.0,0.8,6.0
2019-10-29 11:00:00+00:00,industrial,,,394.2,9.9,14.8,4.9,5.0,24.2,115.0,1.0,5.0
2019-10-29 14:00:00+00:00,egg,industrial,,372.0,11.2,18.5,7.3,9.0,50.7,169.0,1.8,9.0
2019-10-29 15:00:00+00:00,sulfur,,,1214.9,12.2,17.5,5.3,14.0,23.1,196.0,4.0,14.0
2019-10-29 20:00:00+00:00,sulfur,,,351.9,6.4,7.9,1.5,11.0,25.7,236.0,6.8,11.0
2019-11-02 05:00:00+00:00,egg,,,918.3,17.8,32.6,14.7,15.0,50.3,96.0,0.8,15.0
2019-11-02 13:00:00+00:00,,,,301.8,13.8,21.6,7.8,10.0,35.3,144.0,1.6,10.0
2019-11-02 14:00:00+00:00,egg,,,1186.4,16.1,38.3,22.1,17.0,20.0,191.0,3.9,17.0
2019-11-04 12:00:00+00:00,industrial,,,284.5,14.3,20.6,6.2,5.0,18.9,114.0,1.2,5.0
2019-11-04 15:00:00+00:00,egg,sulfur,,630.0,9.7,13.6,3.9,19.0,20.2,191.0,4.8,19.0
2019-11-04 15:00:00+00:00,burning,sulfur,chemical,630.0,9.7,13.6,3.9,19.0,20.2,191.0,4.8,19.0
2019-11-04 17:00:00+00:00,egg,industrial,,214.3,7.6,10.6,3.0,9.0,18.9,201.0,7.0,9.0
2019-11-05 01:00:00+00:00,sulfur,gas,,530.3,17.8,18.0,0.1,9.0,12.7,198.0,3.2,9.0
2019-11-05 03:00:00+00:00,,,,1438.8,20.6,21.2,0.5,18.0,12.1,203.0,3.3,18.0
2019-11-05 15:00:00+00:00,egg,,,695.5,24.8,52.8,27.9,17.0,29.2,288.0,3.3,17.0
2019-11-07 01:00:00+00:00,egg,,,320.4,10.7,10.9,0.1,12.0,31.3,160.0,1.5,12.0
2019-11-07 02:00:00+00:00,,,,570.9,11.9,12.3,0.3,11.0,27.8,178.0,2.1,11.0
2019-11-10 03:00:00+00:00,woodsmoke,,,172.6,6.6,6.8,0.1,8.0,13.8,207.0,5.3,8.0
2019-11-11 18:00:00+00:00,,,,520.8,16.3,28.3,11.9,20.0,32.8,201.0,3.8,20.0
2019-11-11 19:00:00+00:00,tar,chemical,,475.4,16.6,25.7,9.0,16.0,23.1,206.0,4.4,16.0
2019-11-11 20:00:00+00:00,industrial,,,879.2,16.4,22.8,6.3,15.0,19.9,211.0,4.9,15.0
2019-11-14 12:00:00+00:00,industrial,,,1130.8,25.0,29.7,4.6,17.0,30.8,172.0,2.6,17.0
2019-11-15 05:00:00+00:00,,,,796.9,23.9,33.7,9.8,13.0,22.2,205.0,1.7,13.0
2019-11-15 11:00:00+00:00,sulfur,industrial,,570.3,26.9,37.5,10.6,20.0,53.8,242.0,1.0,20.0
2019-11-15 13:00:00+00:00,industrial,,,1311.3,26.4,61.4,34.9,20.0,24.9,207.0,2.2,20.0
2019-11-18 17:00:00+00:00,sulfur,,,751.3,11.3,18.6,7.2,14.0,29.8,200.0,3.7,14.0
2019-11-18 18:00:00+00:00,sulfur,,,905.0,15.9,32.7,16.7,12.0,33.3,238.0,3.2,12.0
2019-11-19 05:00:00+00:00,burning,,,828.3,31.7,45.9,14.1,16.0,42.6,272.0,1.5,16.0
2019-11-19 13:00:00+00:00,,,,528.2,23.7,40.4,16.7,32.0,29.2,198.0,1.8,32.0
2019-11-19 14:00:00+00:00,,,,1520.8,23.9,58.8,34.8,36.0,24.6,194.0,2.5,36.0
2019-11-19 14:00:00+00:00,industrial,,,1520.8,23.9,58.8,34.8,36.0,24.6,194.0,2.5,36.0
2019-11-19 16:00:00+00:00,egg,industrial,,435.9,18.3,32.6,14.3,33.0,21.6,216.0,3.2,33.0
2019-11-21 15:00:00+00:00,egg,sulfur,industrial,517.5,16.2,27.4,11.2,19.0,28.9,172.0,3.3,19.0
2019-11-21 17:00:00+00:00,,,,1155.0,17.3,31.8,14.5,32.0,21.8,195.0,5.5,32.0
2019-11-21 18:00:00+00:00,industrial,,,566.5,15.0,22.6,7.6,23.0,28.1,189.0,4.4,23.0
2019-11-21 23:00:00+00:00,sulfur,,,711.6,19.6,20.0,0.3,3.0,17.5,201.0,7.2,3.0
2019-11-23 13:00:00+00:00,,,,343.4,17.0,24.4,7.3,7.0,56.1,107.0,0.9,7.0
2019-11-26 06:00:00+00:00,sulfur,,,1070.5,26.3,28.8,2.5,14.0,28.5,169.0,2.5,14.0
2019-11-26 11:00:00+00:00,,,,665.3,19.6,20.6,0.9,14.0,21.0,173.0,2.7,14.0
2019-11-26 13:00:00+00:00,sulfur,,,559.5,27.2,34.0,6.7,14.0,24.6,173.0,3.2,14.0
2019-11-26 14:00:00+00:00,industrial,,,655.7,25.8,43.4,17.6,20.0,22.5,186.0,4.3,20.0
2019-11-26 15:00:00+00:00,sulfur,,,639.2,20.3,34.1,13.7,20.0,18.4,196.0,5.5,20.0
2019-11-27 03:00:00+00:00,diesel,industrial,,310.9,12.9,14.5,1.6,11.0,14.9,111.0,1.3,11.0
2019-11-27 14:00:00+00:00,,,,173.3,7.8,8.4,0.6,4.0,32.4,158.0,3.5,4.0
2019-11-27 14:00:00+00:00,,,,173.3,7.8,8.4,0.6,4.0,32.4,158.0,3.5,4.0
2019-12-06 02:00:00+00:00,woodsmoke,,,569.6,26.0,32.1,6.1,5.0,23.2,230.0,2.5,5.0
2019-12-06 04:00:00+00:00,,,,335.9,18.9,20.2,1.2,9.0,12.5,210.0,3.4,9.0
2019-12-08 21:00:00+00:00,egg,sulfur,,197.0,8.3,9.1,0.7,13.0,18.3,200.0,6.8,13.0
2019-12-09 14:00:00+00:00,sulfur,chemical,,177.3,8.3,8.9,0.6,8.0,25.3,152.0,3.0,8.0
2019-12-09 15:00:00+00:00,industrial,,,176.0,9.4,10.1,0.7,8.0,27.0,168.0,3.6,8.0
2019-12-10 02:00:00+00:00,sulfur,,,123.7,3.5,3.9,0.3,5.0,17.6,216.0,9.3,5.0
2019-12-13 23:00:00+00:00,,,,319.6,19.3,22.7,3.3,12.0,29.9,105.0,1.2,12.0
2019-12-14 06:00:00+00:00,,,,189.5,6.5,7.3,0.7,6.0,64.4,124.0,0.9,6.0
2019-12-20 01:00:00+00:00,sulfur,,,162.4,13.4,14.0,0.6,9.0,14.4,210.0,6.5,9.0
2019-12-20 10:00:00+00:00,,,,515.5,30.8,41.1,10.3,21.0,75.2,107.0,0.4,21.0
2019-12-20 12:00:00+00:00,,,,800.4,29.2,68.3,39.0,17.0,43.9,141.0,0.6,17.0
2019-12-21 16:00:00+00:00,,,,327.8,16.7,25.2,8.4,27.0,30.2,139.0,1.5,27.0
2019-12-21 17:00:00+00:00,sulfur,,,878.9,18.8,36.7,17.9,25.0,40.6,212.0,2.5,25.0
2019-12-21 17:00:00+00:00,sulfur,,,878.9,18.8,36.7,17.9,25.0,40.6,212.0,2.5,25.0
2019-12-21 17:00:00+00:00,,,,878.9,18.8,36.7,17.9,25.0,40.6,212.0,2.5,25.0
2019-12-21 17:00:00+00:00,sulfur,,,878.9,18.8,36.7,17.9,25.0,40.6,212.0,2.5,25.0
2019-12-21 18:00:00+00:00,sulfur,,,2244.1,25.2,56.3,31.1,37.0,29.0,214.0,2.9,37.0
2019-12-21 20:00:00+00:00,egg,industrial,,1049.3,25.0,42.2,17.1,31.0,19.8,208.0,4.0,31.0
2019-12-22 03:00:00+00:00,sulfur,industrial,,3036.7,33.5,56.6,23.0,41.0,15.9,183.0,2.5,41.0
2019-12-22 15:00:00+00:00,smog,industrial,,1252.9,23.2,44.7,21.5,28.0,21.0,187.0,3.0,28.0
2019-12-22 17:00:00+00:00,egg,,,833.1,19.5,34.6,15.1,29.0,19.5,203.0,4.6,29.0
2019-12-23 03:00:00+00:00,sulfur,,,2118.7,35.9,54.7,18.8,33.0,40.9,149.0,1.2,33.0
2019-12-23 04:00:00+00:00,,,,928.2,27.4,40.0,12.5,27.0,52.5,108.0,0.9,27.0
2019-12-23 04:00:00+00:00,,,,928.2,27.4,40.0,12.5,27.0,52.5,108.0,0.9,27.0
2019-12-23 14:00:00+00:00,,,,1155.5,28.9,79.3,50.4,24.0,60.3,137.0,0.9,24.0
2019-12-23 15:00:00+00:00,sulfur,industrial,,2811.4,27.2,77.8,50.7,32.0,19.8,188.0,2.7,32.0
2019-12-23 22:00:00+00:00,industrial,,,438.4,28.9,32.1,3.2,18.0,17.3,195.0,2.3,18.0
2019-12-24 02:00:00+00:00,,,,2256.1,33.2,61.6,28.4,27.0,62.2,356.0,1.0,27.0
2019-12-24 03:00:00+00:00,sulfur,,,1484.1,29.4,51.6,22.1,19.0,51.9,209.0,0.7,19.0
2019-12-24 11:00:00+00:00,,,,2184.3,31.6,127.9,96.2,37.0,35.3,351.0,1.3,37.0
2019-12-24 13:00:00+00:00,sulfur,,,2946.7,28.3,190.9,162.5,37.0,36.9,275.0,1.0,37.0
2019-12-24 14:00:00+00:00,egg,industrial,,2315.3,25.0,139.8,114.7,40.0,56.8,23.0,1.7,40.0
2019-12-24 14:00:00+00:00,sulfur,industrial,,2315.3,25.0,139.8,114.7,40.0,56.8,23.0,1.7,40.0
2019-12-24 15:00:00+00:00,,,,884.8,19.0,44.8,25.8,27.0,58.5,73.0,2.1,27.0
2019-12-25 04:00:00+00:00,sulfur,,,610.8,23.1,35.6,12.4,12.0,55.3,127.0,1.2,12.0
2019-12-25 06:00:00+00:00,egg,industrial,,1922.7,24.1,47.9,23.7,27.0,57.4,146.0,0.9,27.0
2019-12-25 13:00:00+00:00,egg,,,2443.5,18.6,50.5,31.9,29.0,41.7,107.0,1.0,29.0
2019-12-25 13:00:00+00:00,industrial,,,2443.5,18.6,50.5,31.9,29.0,41.7,107.0,1.0,29.0
2019-12-25 21:00:00+00:00,industrial,,,2049.1,29.5,60.6,31.0,33.0,12.1,207.0,4.9,33.0
2019-12-26 05:00:00+00:00,sulfur,,,914.5,19.1,26.3,7.2,10.0,12.6,109.0,1.3,10.0
2019-12-26 14:00:00+00:00,egg,industrial,,820.5,23.7,34.0,10.2,12.0,31.3,171.0,2.4,12.0
2019-12-26 15:00:00+00:00,smoke,,,911.2,24.6,44.1,19.5,18.0,19.4,191.0,3.3,18.0
2019-12-28 09:00:00+00:00,,,,355.4,8.7,13.0,4.3,24.0,23.6,311.0,3.3,24.0
2019-12-28 18:00:00+00:00,,,,372.2,18.1,34.6,16.5,37.0,30.4,206.0,3.7,37.0
2019-12-28 19:00:00+00:00,sulfur,,,740.3,16.5,28.7,12.1,37.0,61.4,224.0,2.1,37.0
2019-12-29 17:00:00+00:00,sulfur,,,181.8,7.4,9.4,1.9,9.0,24.6,141.0,1.6,9.0
2019-12-29 20:00:00+00:00,sulfur,industrial,,183.8,8.0,8.8,0.8,9.0,25.7,160.0,3.7,9.0
2019-12-31 02:00:00+00:00,,,,421.5,5.2,9.2,3.9,2.0,31.4,273.0,6.2,2.0
2020-01-02 04:00:00+00:00,egg,,,213.5,12.3,13.0,0.6,8.0,13.6,194.0,5.6,8.0
2020-01-06 02:00:00+00:00,sulfur,,,187.7,8.4,8.9,0.5,9.0,17.3,208.0,7.3,9.0
2020-01-06 05:00:00+00:00,sulfur,,,140.4,5.5,6.0,0.4,4.0,18.9,207.0,6.3,4.0
2020-01-07 13:00:00+00:00,sulfur,,,1958.1,29.5,49.8,20.3,17.0,49.2,144.0,1.2,17.0
2020-01-07 14:00:00+00:00,,,,1945.8,27.7,69.7,42.0,20.0,61.3,115.0,1.2,20.0
2020-01-08 01:00:00+00:00,sulfur,,,190.5,16.1,16.7,0.6,8.0,15.9,204.0,5.9,8.0
2020-01-10 05:00:00+00:00,industrial,,,142.1,5.4,5.9,0.4,5.0,25.0,154.0,4.4,5.0
2020-01-10 13:00:00+00:00,industrial,,,439.9,18.3,21.1,2.7,12.0,19.9,225.0,4.9,12.0
2020-01-11 03:00:00+00:00,egg,smoke,,189.9,8.3,8.9,0.5,4.0,24.2,148.0,2.6,4.0
2020-01-11 03:00:00+00:00,,,,189.9,8.3,8.9,0.5,4.0,24.2,148.0,2.6,4.0
2020-01-11 22:00:00+00:00,coke,,,569.9,4.7,5.2,0.5,2.0,24.5,185.0,7.5,2.0
2020-01-12 06:00:00+00:00,sulfur,,,187.3,6.8,7.2,0.4,1.0,16.5,207.0,12.2,1.0
2020-01-13 12:00:00+00:00,egg,sulfur,,1693.5,18.7,32.3,13.6,13.0,22.1,182.0,3.1,13.0
2020-01-13 14:00:00+00:00,,,,790.9,18.0,31.3,13.2,24.0,18.5,205.0,2.9,24.0
2020-01-14 13:00:00+00:00,sulfur,,,274.6,16.1,19.6,3.4,10.0,37.1,155.0,1.3,10.0
2020-01-14 16:00:00+00:00,sulfur,,,730.0,20.5,47.8,27.3,7.0,33.0,203.0,1.9,7.0
2020-01-15 00:00:00+00:00,,,,257.0,10.8,11.6,0.8,11.0,18.7,227.0,5.4,11.0
2020-01-15 00:00:00+00:00,,,,257.0,10.8,11.6,0.8,11.0,18.7,227.0,5.4,11.0
2020-01-15 02:00:00+00:00,chemical,,,439.3,13.5,16.5,2.9,9.0,22.0,251.0,5.2,9.0
2020-01-15 14:00:00+00:00,burning,chemical,,771.5,22.0,45.2,23.1,18.0,55.5,205.0,1.9,18.0
2020-01-16 02:00:00+00:00,sulfur,,,191.0,9.9,10.2,0.3,25.0,14.5,218.0,5.3,25.0
2020-01-22 06:00:00+00:00,,,,2053.8,31.5,67.0,35.5,20.0,38.6,118.0,1.0,20.0
2020-01-22 09:00:00+00:00,sulfur,,,1432.4,30.2,62.1,31.8,41.0,62.4,86.0,1.1,41.0
2020-01-22 11:00:00+00:00,industrial,,,1234.4,27.6,61.1,33.4,10.0,18.1,107.0,1.4,10.0
2020-01-22 16:00:00+00:00,sulfur,industrial,,1799.6,23.8,53.6,29.7,49.0,21.3,204.0,4.7,49.0
2020-01-23 12:00:00+00:00,diesel,,,1559.6,30.9,123.0,92.0,16.0,71.3,238.0,1.2,16.0
2020-01-23 15:00:00+00:00,industrial,,,1166.3,30.3,122.5,92.2,21.0,40.7,184.0,1.4,21.0
2020-01-23 21:00:00+00:00,industrial,,,558.8,30.4,46.8,16.4,25.0,34.9,178.0,2.1,25.0
2020-01-23 22:00:00+00:00,woodsmoke,industrial,,616.1,33.4,49.9,16.5,28.0,40.1,120.0,0.9,28.0
2020-01-24 00:00:00+00:00,industrial,,,386.5,33.6,35.8,2.1,18.0,34.6,81.0,1.0,18.0
2020-01-24 02:00:00+00:00,smoke,industrial,,360.8,19.8,21.5,1.7,15.0,35.4,95.0,1.1,15.0
2020-01-31 00:00:00+00:00,industrial,,,288.1,21.5,22.9,1.4,13.0,18.6,222.0,2.6,13.0
2020-02-03 14:00:00+00:00,industrial,,,2062.6,25.5,51.4,25.8,24.0,17.6,205.0,3.0,24.0
2020-02-03 14:00:00+00:00,industrial,tar,sulfur,2062.6,25.5,51.4,25.8,24.0,17.6,205.0,3.0,24.0
2020-02-03 15:00:00+00:00,,,,1113.6,20.0,35.1,15.1,32.0,19.0,222.0,4.1,32.0
2020-02-03 15:00:00+00:00,industrial,,,1113.6,20.0,35.1,15.1,32.0,19.0,222.0,4.1,32.0
2020-02-03 17:00:00+00:00,sulfur,industrial,,268.5,7.3,13.1,5.7,2.0,22.6,235.0,7.3,2.0
2020-02-04 02:00:00+00:00,egg,,,291.6,12.7,12.9,0.2,7.0,12.0,202.0,6.5,7.0
2020-02-04 05:00:00+00:00,egg,,,685.3,21.6,22.0,0.3,19.0,13.9,201.0,4.3,19.0
2020-02-04 13:00:00+00:00,,,,170.6,6.3,6.6,0.3,7.0,17.2,217.0,7.0,7.0
2020-02-09 19:00:00+00:00,,,,143.6,4.6,5.9,1.3,11.0,15.7,204.0,8.7,11.0
2020-02-10 13:00:00+00:00,sulfur,,,145.7,5.4,5.6,0.1,2.0,17.4,213.0,7.8,2.0
2020-02-10 13:00:00+00:00,,,,145.7,5.4,5.6,0.1,2.0,17.4,213.0,7.8,2.0
2020-02-16 05:00:00+00:00,,,,410.3,12.2,12.5,0.3,9.0,12.0,206.0,6.7,9.0
2020-02-23 13:00:00+00:00,,,,770.3,30.0,40.5,10.4,15.0,28.1,176.0,3.1,15.0
2020-02-23 15:00:00+00:00,sulfur,,,360.7,17.0,24.8,7.7,18.0,17.5,193.0,4.4,18.0
2020-02-23 15:00:00+00:00,,,,360.7,17.0,24.8,7.7,18.0,17.5,193.0,4.4,18.0
2020-02-24 12:00:00+00:00,industrial,gas,,1121.1,30.8,37.3,6.4,16.0,22.3,151.0,1.5,16.0
2020-02-24 13:00:00+00:00,sulfur,industrial,,1014.8,31.0,36.7,5.7,20.0,21.4,184.0,3.0,20.0
2020-02-24 14:00:00+00:00,chemical,,,767.6,25.3,33.8,8.4,34.0,20.9,184.0,2.9,34.0
2020-02-24 14:00:00+00:00,sulfur,industrial,,767.6,25.3,33.8,8.4,34.0,20.9,184.0,2.9,34.0
2020-02-24 15:00:00+00:00,egg,coke,,715.0,21.7,34.3,12.6,24.0,19.5,199.0,4.5,24.0
2020-02-24 15:00:00+00:00,sulfur,,,715.0,21.7,34.3,12.6,24.0,19.5,199.0,4.5,24.0
2020-02-26 07:00:00+00:00,sulfur,,,-1.0,10.4,10.8,0.3,22.0,42.0,202.0,1.1,22.0
2020-03-01 23:00:00+00:00,sulfur,,,131.5,4.6,4.9,0.3,7.0,14.5,206.0,7.8,7.0
2020-03-02 03:00:00+00:00,industrial,,,727.7,14.1,14.4,0.3,9.0,20.0,180.0,4.3,9.0
2020-03-02 03:00:00+00:00,egg,sulfur,,727.7,14.1,14.4,0.3,9.0,20.0,180.0,4.3,9.0
2020-03-02 04:00:00+00:00,egg,,,792.3,17.7,18.3,0.5,7.0,17.8,187.0,4.4,7.0
2020-03-02 17:00:00+00:00,egg,sulfur,,186.2,4.8,5.7,0.8,14.0,22.2,223.0,12.2,14.0
2020-03-08 06:00:00+00:00,,,,878.5,16.9,17.6,0.6,18.0,14.1,208.0,4.3,18.0
2020-03-08 18:00:00+00:00,egg,sulfur,,215.6,2.7,3.9,1.1,5.0,26.0,229.0,5.9,5.0
2020-03-09 02:00:00+00:00,,,,533.0,10.9,11.2,0.2,7.0,10.0,202.0,4.9,7.0
2020-03-09 02:00:00+00:00,industrial,sulfur,,533.0,10.9,11.2,0.2,7.0,10.0,202.0,4.9,7.0
2020-03-09 13:00:00+00:00,,,,1214.3,25.7,30.9,5.1,20.0,13.9,195.0,6.8,20.0
2020-03-09 14:00:00+00:00,smog,,,733.1,17.0,21.5,4.4,16.0,15.6,199.0,6.4,16.0
2020-03-10 02:00:00+00:00,,,,501.5,18.0,18.2,0.2,12.0,16.8,186.0,3.5,12.0
2020-03-10 02:00:00+00:00,,,,501.5,18.0,18.2,0.2,12.0,16.8,186.0,3.5,12.0
2020-03-10 06:00:00+00:00,,,,988.7,24.1,24.4,0.3,25.0,14.9,199.0,6.6,25.0
2020-03-10 21:00:00+00:00,,,,408.2,7.3,11.9,4.6,3.0,24.9,318.0,7.7,3.0
2020-03-11 22:00:00+00:00,coke,,,688.3,18.3,23.3,4.9,26.0,14.6,205.0,4.7,26.0
2020-03-11 22:00:00+00:00,sulfur,industrial,,688.3,18.3,23.3,4.9,26.0,14.6,205.0,4.7,26.0
2020-03-12 00:00:00+00:00,acrid,,,336.7,18.8,19.5,0.6,18.0,43.1,165.0,1.1,18.0
2020-03-16 18:00:00+00:00,egg,,,125.9,2.4,2.9,0.4,7.0,27.9,194.0,6.3,7.0
2020-03-17 09:00:00+00:00,smog,,,165.2,9.1,9.4,0.3,9.0,15.9,210.0,4.2,9.0
2020-03-19 21:00:00+00:00,burning,sulfur,,326.5,7.9,11.6,3.6,4.0,22.3,215.0,4.2,4.0
2020-03-20 04:00:00+00:00,,,,170.8,6.2,6.2,0.0,10.0,15.7,201.0,6.7,10.0
2020-03-20 15:00:00+00:00,acrid,sulfur,,823.4,11.0,12.3,1.3,12.0,19.2,207.0,9.7,12.0
2020-03-26 14:00:00+00:00,sulfur,,,514.6,13.9,22.9,8.9,10.0,21.3,192.0,5.3,10.0
2020-04-05 13:00:00+00:00,industrial,,,815.0,18.8,27.3,8.5,20.0,54.3,131.0,1.0,20.0
2020-04-07 02:00:00+00:00,industrial,woodsmoke,,370.4,13.2,13.5,0.3,7.0,41.2,97.0,0.9,7.0
2020-04-07 14:00:00+00:00,sulfur,,,741.4,30.3,48.8,18.3,17.0,29.4,251.0,2.6,17.0
2020-04-12 02:00:00+00:00,,,,208.1,7.8,7.9,0.0,11.0,18.2,216.0,3.4,11.0
2020-04-12 15:00:00+00:00,,,,258.8,6.4,7.3,0.9,14.0,34.6,149.0,1.7,14.0
2020-04-12 18:00:00+00:00,,,,346.7,3.8,4.1,0.3,11.0,20.0,211.0,9.5,11.0
2020-04-12 18:00:00+00:00,egg,sulfur,,346.7,3.8,4.1,0.3,11.0,20.0,211.0,9.5,11.0
2020-04-13 19:00:00+00:00,gas,,,328.8,5.1,9.4,4.2,2.0,33.4,276.0,10.1,2.0
2020-04-18 21:00:00+00:00,egg,industrial,,391.7,4.3,7.0,2.6,7.0,28.4,306.0,6.8,7.0
2020-04-23 17:00:00+00:00,sulfur,,,192.4,10.7,13.8,3.1,13.0,30.9,206.0,3.5,13.0
2020-04-23 17:00:00+00:00,industrial,,,192.4,10.7,13.8,3.1,13.0,30.9,206.0,3.5,13.0
2020-04-24 00:00:00+00:00,sulfur,industrial,,148.7,4.0,4.0,0.0,7.0,53.8,149.0,1.0,7.0
2020-04-28 17:00:00+00:00,egg,industrial,,-1.0,-1.0,-1.0,-1.0,8.0,18.9,201.0,6.9,8.0
2020-04-28 21:00:00+00:00,,,,148.3,2.9,3.3,0.4,8.0,21.0,205.0,6.1,8.0
2020-05-02 13:00:00+00:00,egg,,,724.9,16.3,23.5,7.1,24.0,15.6,198.0,4.8,24.0
2020-05-02 13:00:00+00:00,industrial,,,724.9,16.3,23.5,7.1,24.0,15.6,198.0,4.8,24.0
2020-05-02 14:00:00+00:00,sulfur,,,636.9,18.7,28.4,9.7,25.0,17.9,194.0,4.7,25.0
2020-05-02 23:00:00+00:00,sulfur,,,143.0,2.3,2.3,0.0,-1.0,18.6,210.0,8.2,-2.0
2020-05-02 23:00:00+00:00,,,,143.0,2.3,2.3,0.0,-1.0,18.6,210.0,8.2,-2.0
2020-05-03 02:00:00+00:00,industrial,,,448.5,10.6,10.7,0.0,8.0,19.2,193.0,5.4,8.0
2020-05-07 12:00:00+00:00,sewage,,,881.5,28.6,64.5,35.9,12.0,33.7,233.0,1.7,12.0
2020-05-07 12:00:00+00:00,burning,,,881.5,28.6,64.5,35.9,12.0,33.7,233.0,1.7,12.0
2020-05-07 13:00:00+00:00,sulfur,,,503.6,21.0,34.3,13.2,12.0,25.9,230.0,3.0,12.0
2020-05-14 11:00:00+00:00,coke,sulfur,,205.1,8.7,10.2,1.5,9.0,44.2,118.0,0.8,9.0
2020-05-20 15:00:00+00:00,,,,384.3,10.1,21.5,11.3,3.0,89.2,254.0,3.0,3.0
2020-05-24 12:00:00+00:00,egg,,,199.1,2.9,3.5,0.5,10.0,67.1,212.0,1.1,10.0
2020-05-26 13:00:00+00:00,egg,sulfur,,170.2,5.2,6.5,1.3,11.0,42.0,213.0,2.4,11.0
2020-05-27 20:00:00+00:00,,,,103.9,1.4,1.7,0.3,-1.0,32.6,196.0,6.6,-1.0
2020-05-29 21:00:00+00:00,,,,188.3,2.4,2.9,0.4,-1.0,24.0,222.0,10.4,-1.0
2020-05-29 21:00:00+00:00,sulfur,,,188.3,2.4,2.9,0.4,-1.0,24.0,222.0,10.4,-1.0
2020-05-31 02:00:00+00:00,smoke,,,267.8,5.1,6.4,1.3,0.0,33.4,39.0,3.1,0.0
2020-06-02 13:00:00+00:00,chemical,,,311.8,9.2,11.2,2.0,6.0,23.0,192.0,3.8,6.0
2020-06-02 13:00:00+00:00,industrial,,,311.8,9.2,11.2,2.0,6.0,23.0,192.0,3.8,6.0
2020-06-04 21:00:00+00:00,,,,311.6,5.5,6.4,0.8,-1.0,32.9,227.0,7.7,0.0
2020-06-04 21:00:00+00:00,sewage,sulfur,,311.6,5.5,6.4,0.8,-1.0,32.9,227.0,7.7,0.0
2020-06-05 11:00:00+00:00,egg,,,108.7,4.4,4.4,0.0,-1.0,18.8,203.0,2.9,-1.0
2020-06-08 00:00:00+00:00,,,,554.0,5.4,8.0,2.5,5.0,45.6,13.0,3.5,5.0
2020-06-10 07:00:00+00:00,industrial,sulfur,,-1.0,9.0,9.0,0.0,13.0,37.7,180.0,2.7,13.0
2020-06-10 20:00:00+00:00,sulfur,,,109.6,1.4,1.7,0.2,5.0,30.0,201.0,11.6,5.0
